dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,bst_score,type_score,balance_score,access_score,total_rating,tier
105,MarowakAlolan Marowak,Fire,Ghost,425,60,80,110,50,80,45,1,34,34,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16.29333600183721,18.461538461538463,10.107706991239692,7.109495026250039,51.972076480865404,C
105,Marowak,Ground,NA,425,60,80,110,50,80,45,1,45,45,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,16.29333600183721,16.153846153846153,10.107706991239692,7.109495026250039,49.6643841731731,C
106,Hitmonlee,Fighting,NA,455,50,120,53,35,110,87,1.5,49.8,22.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,20.74964863514141,6.923076923076923,7.961593779784471,7.109495026250039,42.74381436425284,D
107,Hitmonchan,Fighting,NA,455,50,105,79,35,110,76,1.4,50.2,25.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,20.74964863514141,6.923076923076923,9.176771086054533,7.109495026250039,43.9589916705229,D
110,WeezingGalarian Weezing,Poison,Fairy,490,65,90,120,85,70,60,3,16,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,25.826252249031818,13.846153846153847,11.651961932727183,7.109495026250039,58.433863054162885,B
110,Weezing,Poison,NA,490,65,90,120,85,70,60,1.2,9.5,6.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,25.826252249031818,9.230769230769232,11.651961932727183,7.109495026250039,53.81847843877827,C
115,Kangaskhan,Normal,NA,490,105,95,80,40,80,90,2.2,80,16.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25.826252249031818,4.615384615384616,11.524614677022635,7.109495026250039,49.07574656768911,C
115,KangaskhanMega Kangaskhan,Normal,NA,590,105,125,100,60,100,100,2.2,100,20.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,35.63612715217548,4.615384615384616,13.01208108419861,7.109495026250039,60.37308787800874,B
119,Seaking,Water,NA,450,80,92,65,65,80,68,1.3,39,23.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,20,16.153846153846153,14.9775066209735,7.109495026250039,58.24084780106969,B
121,Starmie,Water,Psychic,520,60,75,85,100,85,115,1.1,80,66.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,29.63099596728616,10.384615384615385,12.856414108324607,7.109495026250039,59.98152048647619,B
122,Mr. MimeGalarian Mr. Mime,Ice,Psychic,460,50,65,65,90,90,100,1.4,56.8,29,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,21.49719381374998,4.615384615384616,12.054513733001604,7.109495026250039,45.27658718838624,C
122,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1.3,54.5,32.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,21.49719381374998,11.53846153846154,8.705405601123907,7.109495026250039,48.850555979585465,C
124,Jynx,Ice,Psychic,455,65,50,35,115,95,95,1.4,40.6,20.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,20.74964863514141,4.615384615384616,8.893690315877969,7.109495026250039,41.36821859265403,D
127,PinsirMega Pinsir,Bug,Flying,600,65,155,120,65,90,105,1.7,59,20.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.18602140403562,9.23076923076923,10.00326910956138,7.109495026250039,62.52955477061627,B
127,Pinsir,Bug,NA,500,65,125,100,55,70,85,1.5,55,24.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,27.167147967015715,2.307692307692308,10.762360824629734,7.109495026250039,47.34669612558779,C
128,TaurosBlaze Breed,Fighting,Fire,490,75,110,105,30,70,100,1.4,85,43.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25.826252249031818,12.692307692307693,9.567025365470608,7.109495026250039,55.195080333060154,B
128,Tauros,Normal,NA,490,75,100,95,40,70,110,1.4,88.4,45.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25.826252249031818,4.615384615384616,10.729162946425575,7.109495026250039,48.28029483709205,C
128,TaurosAqua Breed,Fighting,Water,490,75,110,105,30,70,100,1.4,110,56.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,25.826252249031818,11.538461538461538,9.567025365470608,7.109495026250039,54.041234179214,C
128,TaurosCombat Breed,Fighting,NA,490,75,110,105,30,70,100,1.4,115,58.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25.826252249031818,6.923076923076923,9.567025365470608,7.109495026250039,49.42584956382939,C
130,Gyarados,Water,Flying,540,95,125,79,60,100,81,6.5,235,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,31.765185127962102,16.153846153846153,12.226695008236852,7.109495026250039,67.25522131629515,A
130,GyaradosMega Gyarados,Water,Dark,640,95,155,109,70,130,81,6.5,305,7.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,37.81274731136237,13.846153846153847,11.037571327712373,7.109495026250039,69.80596751147863,A
131,Lapras,Water,Ice,535,130,85,80,85,95,60,2.5,220,35.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,31.26389855609462,10.384615384615385,11.909438577942009,7.109495026250039,60.66744754490205,B
132,Ditto,Normal,NA,288,48,48,48,48,48,48,0.3,4,44.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,5,4.615384615384616,20,7.109495026250039,36.72487964163466,D
133,Eevee,Normal,NA,325,55,55,50,45,65,55,0.3,6.5,72.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,5.318569607913171,4.615384615384616,15.648089985189626,7.109495026250039,32.69153923473745,F
133,EeveePartner Eevee,Normal,NA,435,65,75,70,65,85,75,0.3,6.5,72.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,17.759444378215203,4.615384615384616,16.224938995630907,7.109495026250039,45.709263015480765,C
134,Vaporeon,Water,NA,525,130,65,60,110,95,65,1,29,29,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,30.19659947470513,16.153846153846153,10.362741767765192,7.109495026250039,63.822682422566515,B
135,Jolteon,Electric,NA,525,65,65,60,110,95,130,0.8,24.5,38.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30.19659947470513,9.230769230769232,10.362741767765192,7.109495026250039,56.899605499489596,B
136,Flareon,Fire,NA,525,65,130,60,95,110,65,0.9,25,30.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30.19659947470513,18.461538461538463,10.362741767765192,7.109495026250039,66.13037473025882,A
139,Omastar,Rock,Water,495,70,60,125,115,70,55,1,35,35,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,26.5048734868033,13.846153846153847,9.71360723918162,7.109495026250039,57.1741295983888,B
141,Kabutops,Rock,Water,495,60,115,105,65,70,80,1.3,40.5,24,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,26.5048734868033,13.846153846153847,11.583767244443932,7.109495026250039,59.044289603651116,B
142,AerodactylMega Aerodactyl,Rock,Flying,615,80,135,85,70,95,150,2.1,79,17.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36.89482149774046,13.846153846153847,10.635718817660326,7.109495026250039,68.48618918780467,A
142,Aerodactyl,Rock,Flying,515,80,105,65,60,75,130,1.8,59,18.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,29.044599250431165,13.846153846153847,10.729956791571382,7.109495026250039,60.730204914406436,B
143,Snorlax,Normal,NA,540,160,110,65,65,110,30,2.1,460,104.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,31.765185127962102,4.615384615384616,7.206333956811931,7.109495026250039,50.69639872640869,C
144,ArticunoGalarian Articuno,Psychic,Flying,580,90,85,85,125,100,95,1.7,50.9,17.6,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,10.384615384615385,14.647067450503389,2.209738922201878,62.259287429824,B
144,Articuno,Ice,Flying,580,90,85,100,95,125,85,1.7,55.4,19.2,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,10.384615384615385,14.647067450503389,2.209738922201878,62.259287429824,B
145,Zapdos,Electric,Flying,580,90,90,85,125,90,100,1.6,52.6,20.5,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,12.692307692307693,14.749199282863774,2.209738922201878,64.66911156987669,B
145,ZapdosGalarian Zapdos,Fighting,Flying,580,90,125,90,85,90,100,1.6,58.2,22.7,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,11.538461538461538,14.749199282863774,2.209738922201878,63.51526541603053,B
146,Moltres,Fire,Flying,580,90,100,90,125,85,90,2,60,15,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,17.307692307692307,14.749199282863774,2.209738922201878,69.2844961852613,A
146,MoltresGalarian Moltres,Dark,Flying,580,90,85,90,100,125,90,2,66,16.5,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,13.846153846153847,14.749199282863774,2.209738922201878,65.82295772372284,A
149,Dragonite,Dragon,Flying,600,91,134,95,100,100,80,2.2,210,43.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.18602140403562,12.692307692307693,13.88897650007359,7.109495026250039,69.87680062266695,A
149,DragoniteMega Dragonite,Dragon,Flying,700,91,124,115,145,125,100,2.2,290,59.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,39.080905203598974,12.692307692307693,14.362478168726767,7.109495026250039,73.24518609088348,A
150,MewtwoMega Mewtwo Y,Psychic,NA,780,106,150,70,194,120,140,1.5,33,14.7,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,39.71865651380019,4.615384615384616,10.46123441648384,2.209738922201878,57.005014467870524,B
150,MewtwoMega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,2.3,127,24,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,39.71865651380019,5.76923076923077,11.459484141964767,2.209738922201878,59.1571103471976,B
150,Mewtwo,Psychic,NA,680,106,110,90,154,90,130,2,122,30.5,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,38.76924562571408,4.615384615384616,12.901773017532287,2.209738922201878,58.496142180832855,B
151,Mew,Psychic,NA,600,100,100,100,100,100,100,0.4,4,25,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,36.18602140403562,4.615384615384616,20,1.0340045145824956,61.83541053400273,B
154,Meganium,Grass,NA,525,80,82,100,83,100,80,1.8,100.5,31,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30.19659947470513,0,16.00387977827495,7.109495026250039,53.30997427923012,C
157,TyphlosionHisuian Typhlosion,Fire,Ghost,534,73,84,78,119,85,95,1.6,69.8,27.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31.161044311192484,18.461538461538463,13.817480273063762,7.109495026250039,70.54955807204476,A
157,Typhlosion,Fire,NA,534,78,84,78,109,85,100,1.7,79.5,27.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,31.161044311192484,18.461538461538463,15.040895502046396,7.109495026250039,71.77297330102739,A
160,Feraligatr,Water,NA,530,85,105,100,79,83,78,2.3,88.8,16.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,30.740991339960704,16.153846153846153,15.457733616679679,7.109495026250039,69.46206613673658,A
162,Furret,Normal,NA,415,85,76,64,45,55,90,1.8,32.5,10,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,14.86735246818535,4.615384615384616,12.034744504356569,7.109495026250039,38.62697661417657,D
164,Noctowl,Normal,Flying,452,100,50,50,86,96,70,1.6,40.8,15.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20.299977502024813,10.384615384615385,11.097220405475841,7.109495026250039,48.89130831836608,C
166,Ledian,Bug,Flying,390,55,35,50,55,110,85,1.4,35.6,18.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11.562019894999843,9.23076923076923,8.611359339106619,7.109495026250039,36.51364349112573,D
168,Ariados,Bug,Poison,400,70,90,70,60,70,40,1.1,33.5,27.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,12.832852032984281,5.76923076923077,12.253778335647842,7.109495026250039,37.96535616411293,D
169,Crobat,Poison,Flying,535,85,90,80,70,80,130,1.8,75,23.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31.26389855609462,12.692307692307693,12.466139358986705,7.109495026250039,63.53184063363906,B
171,Lanturn,Water,Electric,460,125,58,58,76,76,67,1.2,22.5,15.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,21.49719381374998,12.692307692307693,10.415706712648383,7.109495026250039,51.71470324495609,C
178,Xatu,Psychic,Flying,470,65,75,70,95,70,95,1.5,15,6.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,22.977700672466362,10.384615384615385,14.244519537434632,7.109495026250039,54.71633062076642,C
181,Ampharos,Electric,NA,510,90,75,85,115,90,55,1.4,61.5,31.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28.437980105000157,9.230769230769232,12.566865435061663,7.109495026250039,57.34510979708109,B
181,AmpharosMega Ampharos,Electric,Dragon,610,90,95,105,165,110,45,1.4,61.5,31.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.67309214024311,9.230769230769232,9.343500192039501,7.109495026250039,62.35685658930188,B
182,Bellossom,Grass,NA,490,75,80,95,90,100,50,0.4,5.8,36.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25.826252249031818,0,12.846939418399625,7.109495026250039,45.78268669368148,C
184,Azumarill,Water,Fairy,420,100,50,80,60,80,50,0.8,28.5,44.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15.574430642031121,17.307692307692307,11.294362440155187,7.109495026250039,51.285980416128645,C
185,Sudowoodo,Rock,NA,410,70,100,115,30,65,30,1.2,38,26.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,14.17374775096818,11.538461538461538,7.175305953989436,7.109495026250039,39.99701026966919,D
186,Politoed,Water,NA,500,90,75,75,90,100,70,1.1,33.9,28,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,27.167147967015715,16.153846153846153,15.107048558876757,7.109495026250039,65.53753770598867,A
189,Jumpluff,Grass,Flying,460,75,55,70,55,95,110,0.8,3,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21.49719381374998,8.076923076923077,11.248562853708467,7.109495026250039,47.93217477063156,C
192,Sunflora,Grass,NA,425,75,75,55,105,85,30,0.8,8.5,13.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16.29333600183721,0,9.660721486480327,7.109495026250039,33.063552514567576,F
195,Quagsire,Water,Ground,430,95,85,85,65,65,35,1.4,75,38.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,17.02229932753364,16.153846153846153,10.944889923703514,7.109495026250039,51.23053043133334,C
196,Espeon,Psychic,NA,525,65,65,60,130,95,110,0.9,26.5,32.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,30.19659947470513,4.615384615384616,10.362741767765192,7.109495026250039,52.284220884104975,C
197,Umbreon,Dark,NA,525,95,65,110,60,130,65,1,27,27,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30.19659947470513,11.538461538461538,10.362741767765192,7.109495026250039,59.2072978071819,B
199,Slowking,Water,Psychic,490,95,75,80,100,110,30,2,79.5,19.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,25.826252249031818,10.384615384615385,9.975938871129825,7.109495026250039,53.29630153102707,C
199,SlowkingGalarian Slowking,Poison,Psychic,490,95,65,80,110,110,30,1.8,79.5,24.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,25.826252249031818,6.923076923076923,9.414315810163599,7.109495026250039,49.27314000852238,C
