dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_special,category,generation,is_dual_type,idx1,idx2,def_type,defensive_score,eff_atk,eff_def,eff_spd,eff_atk_s,eff_def_s,eff_spd_s,bst_score,offensive_rating,defensive_rating,tier,role
128,TaurosCombat Breed,Fighting,NA,490,75,110,105,30,70,100,1.4,115,58.7,FALSE,FALSE,Regular,Gen 1,FALSE,7,NA,Fighting,26.35,110,6429.910574805843,0.5705128205128205,0.5092592592592593,0.2776493710266921,0.3803418803418803,21.49719381374998,47.56907294589304,39.12133427394615,B,Offensive
130,Gyarados,Water,Flying,540,95,125,79,60,100,81,6.5,235,5.6,FALSE,FALSE,Regular,Gen 1,TRUE,3,10,Water/Flying,34.2,125,8443.78469644981,0.3939102564102564,0.5787037037037037,0.36461028233271964,0.2626068376068376,24.42556935796888,50.276906265640406,46.908438356176376,A,Balanced
130,Mega Gyarados,Water,Dark,640,95,155,109,70,130,81,6.5,305,7.2,FALSE,FALSE,Regular,Gen 1,TRUE,3,16,Water/Dark,36.050000000000004,155,11308.591866364266,0.3939102564102564,0.7175925925925926,0.4883152545225584,0.2626068376068376,34.32595740398049,65.08619081145773,61.16607906807745,S,Balanced
131,Lapras,Water,Ice,535,130,85,80,85,95,60,2.5,220,35.2,FALSE,FALSE,Regular,Gen 1,TRUE,3,6,Water/Ice,20.650000000000006,102,11333.137253205752,0.36538461538461536,0.4722222222222222,0.4893751465908631,0.24358974358974358,22.536271450487746,45.485342842853434,43.3096083020018,B,Balanced
132,Ditto,Normal,NA,288,48,48,48,48,48,48,0.3,4,44.4,FALSE,FALSE,Regular,Gen 1,FALSE,1,NA,Normal,24.3,57.599999999999994,2304,0.3538461538461538,0.26666666666666666,0.09948880989916646,0.23589743589743586,1.8862219233207143,16.144693244254174,13.16395336090071,F,Offensive
133,Eevee,Normal,NA,325,55,55,50,45,65,55,0.3,6.5,72.2,FALSE,FALSE,Regular,Gen 1,FALSE,1,NA,Normal,24.3,55,3135.4824190226295,0.3605769230769231,0.25462962962962965,0.13539297496888933,0.2403846153846154,2.8970594144607094,17.117536922393704,14.96426859149183,F,Balanced
133,Partner Eevee,Normal,NA,435,65,75,70,65,85,75,0.3,6.5,72.2,FALSE,FALSE,Regular,Gen 1,FALSE,1,NA,Normal,24.3,75,5013.855801675992,0.3798076923076923,0.3472222222222222,0.2165028414560658,0.2532051282051282,9.259008660039294,27.051615452365432,23.82841018831821,F,Balanced
134,Vaporeon,Water,NA,525,130,65,60,110,95,65,1,29,29,FALSE,FALSE,Regular,Gen 1,FALSE,3,NA,Water,31.550000000000004,110,9814.784765851973,0.3701923076923077,0.5092592592592593,0.423811308928421,0.2467948717948718,21.49719381374998,45.240916368175206,44.18922078358764,B,Balanced
135,Jolteon,Electric,NA,525,65,65,60,110,95,130,0.8,24.5,38.3,FALSE,FALSE,Regular,Gen 1,FALSE,4,NA,Electric,30.400000000000006,110,4907.392382925987,0.84935897435897445,0.5092592592592593,0.2119056544642105,0.5662393162393163,21.49719381374998,51.636149108056614,38.75848507644659,B,Offensive
136,Flareon,Fire,NA,525,65,130,60,95,110,65,0.9,25,30.9,FALSE,FALSE,Regular,Gen 1,FALSE,2,NA,Fire,36.05,130,5280.624963013374,0.3701923076923077,0.6018518518518519,0.22802217582206186,0.2467948717948718,17.02229932753364,42.369064861098494,36.92094265837423,B,Balanced
139,Omastar,Rock,Water,495,70,60,125,115,70,55,1,35,35,FALSE,FALSE,Regular,Gen 1,TRUE,13,3,Water/Rock,26.050000000000008,115,6547.900426854398,0.3605769230769231,0.5324074074074074,0.2827442798637101,0.2403846153846154,17.759444378215203,41.19736304885046,35.55475153938869,B,Offensive
141,Kabutops,Rock,Water,495,60,115,105,65,70,80,1.3,40.5,24,FALSE,FALSE,Regular,Gen 1,TRUE,13,3,Water/Rock,26.050000000000008,115,5143.928459844674,0.38461538461538464,0.5324074074074074,0.22211949682135368,0.25641025641025644,17.02229932753364,40.481084684530146,33.362611695690575,C,Offensive
142,Mega Aerodactyl,Rock,Flying,615,80,135,85,70,95,150,2.1,79,17.9,FALSE,FALSE,Regular,Gen 1,TRUE,13,10,Flying/Rock,32.75,135,7188.880302244571,1.0352564102564104,0.625,0.3104223722994238,0.6901709401709403,32.24484248704561,69.42147928494472,53.269979422231785,S,Offensive
142,Aerodactyl,Rock,Flying,515,80,105,65,60,75,130,1.8,59,18.2,FALSE,FALSE,Regular,Gen 1,TRUE,13,10,Flying/Rock,32.75,105,5585.6960175075765,0.84935897435897445,0.4861111111111111,0.24119542067723196,0.5662393162393163,20.74964863514141,50.36989808228172,39.28000539806165,B,Offensive
143,Snorlax,Normal,NA,540,160,110,65,65,110,30,2.1,460,104.3,FALSE,FALSE,Regular,Gen 1,FALSE,1,NA,Normal,24.3,110,13529.227620230211,0.33653846153846156,0.5092592592592593,0.5842043206560918,0.22435897435897437,23.70666399816279,47.874283084492504,48.073123249464544,A,Balanced
144,Galarian Articuno,Psychic,Flying,580,90,85,85,125,100,95,1.7,50.9,17.6,TRUE,TRUE,Legendary,Gen 1,TRUE,11,10,Flying/Psychic,25.650000000000002,125,8297.5900115636,0.5240384615384616,0.5787037037037037,0.358297463229893,0.3493589743589744,26.5048734868033,54.40038476190916,46.27123482654296,A,Offensive
144,Articuno,Ice,Flying,580,90,85,100,95,125,85,1.7,55.4,19.2,TRUE,TRUE,Legendary,Gen 1,TRUE,6,10,Ice/Flying,20.65,95,10062.305898749053,0.43108974358974356,0.4398148148148148,0.434499495966973,0.28739316239316237,26.5048734868033,49.20375080448548,45.76675027889954,A,Balanced
145,Zapdos,Electric,Flying,580,90,90,85,125,90,100,1.6,52.6,20.5,TRUE,TRUE,Legendary,Gen 1,TRUE,4,10,Electric/Flying,38.449999999999996,125,7871.785058041156,0.5705128205128205,0.5787037037037037,0.33991081910006754,0.3803418803418803,25.826252249031818,54.355033402948465,48.99133412965566,A,Balanced
145,Galarian Zapdos,Fighting,Flying,580,90,125,90,85,90,100,1.6,58.2,22.7,TRUE,TRUE,Legendary,Gen 1,TRUE,7,10,Fighting/Flying,28.950000000000003,125,8100,0.5705128205128205,0.5787037037037037,0.34976534730175707,0.3803418803418803,26.5048734868033,55.09278180993009,47.0564640442677,A,Offensive
146,Moltres,Fire,Flying,580,90,100,90,125,85,90,2,60,15,TRUE,TRUE,Legendary,Gen 1,TRUE,2,10,Fire/Flying,34.55,125,7871.785058041156,0.4775641025641026,0.5787037037037037,0.33991081910006754,0.3183760683760684,24.42556935796888,51.46717102470603,46.420651238592725,A,Balanced
146,Galarian Moltres,Dark,Flying,580,90,85,90,100,125,90,2,66,16.5,TRUE,TRUE,Legendary,Gen 1,TRUE,16,10,Flying/Dark,31.85,100,9545.941546018392,0.4775641025641026,0.46296296296296297,0.41220241483523395,0.3183760683760684,26.5048734868033,50.50800250572924,48.7305092206267,A,Balanced
149,Dragonite,Dragon,Flying,600,91,134,95,100,100,80,2.2,210,43.4,FALSE,FALSE,Regular,Gen 1,TRUE,15,10,Flying/Dragon,29.85000000000001,134,8869.582853776157,0.38461538461538464,0.6203703703703703,0.382996632996633,0.25641025641025644,27.167147967015715,54.23008502995278,49.03628938115713,A,Balanced
149,Mega Dragonite,Dragon,Flying,700,91,124,115,145,125,100,2.2,290,59.9,FALSE,FALSE,Regular,Gen 1,TRUE,15,10,Flying/Dragon,29.85000000000001,145,10910.516715536436,0.5705128205128205,0.6712962962962963,0.4711260084260775,0.3803418803418803,34.75022122245906,66.84407129010955,59.040023202462706,S,Balanced
150,Mega Mewtwo Y,Psychic,NA,780,106,150,70,194,120,140,1.5,33,14.7,TRUE,TRUE,Legendary,Gen 1,FALSE,11,NA,Psychic,23.050000000000008,194,9715.06047330638,0.9423076923076923,0.8981481481481481,0.4195051235189603,0.6282051282051282,37.48106575772014,82.01946402020143,59.85307761106408,SS,Offensive
150,Mega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,2.3,127,24,TRUE,TRUE,Legendary,Gen 1,TRUE,11,7,Fighting/Psychic,23.050000000000008,190,10600,0.84935897435897445,0.8796296296296297,0.4577176149874846,0.5662393162393163,37.33567857699637,80.06061674555377,60.51367911447379,SS,Offensive
150,Mewtwo,Psychic,NA,680,106,110,90,154,90,130,2,122,30.5,TRUE,TRUE,Legendary,Gen 1,FALSE,11,NA,Psychic,23.050000000000008,154,9540,0.84935897435897445,0.7129629629629629,0.41194585348873614,0.5662393162393163,34.32595740398049,71.77626500354539,55.405435665487936,S,Offensive
151,Mew,Psychic,NA,600,100,100,100,100,100,100,0.4,4,25,FALSE,TRUE,Mythical,Gen 1,FALSE,11,NA,Psychic,23.050000000000008,120,10000,0.5705128205128205,0.5555555555555556,0.43180907074291,0.3803418803418803,29.63099596728616,58.01672218661542,50.242746998449334,A,Offensive
154,Meganium,Grass,NA,525,80,82,100,83,100,80,1.8,100.5,31,FALSE,FALSE,Regular,Gen 2,FALSE,5,NA,Grass,25.650000000000006,99,8000,0.38461538461538464,0.4583333333333333,0.345447256594328,0.25641025641025644,21.34795341731603,43.32448311072815,40.0836875755799,B,Balanced
157,Hisuian Typhlosion,Fire,Ghost,534,73,84,78,119,85,95,1.6,69.8,27.3,FALSE,FALSE,Regular,Gen 2,TRUE,2,14,Fire/Ghost,42.45000000000001,119,5944.011271860107,0.5240384615384616,0.5509259259259259,0.25666779837872955,0.3493589743589744,20,46.452399952665544,42.200582716645066,B,Balanced
157,Typhlosion,Fire,NA,534,78,84,78,109,85,100,1.7,79.5,27.5,FALSE,FALSE,Regular,Gen 2,FALSE,2,NA,Fire,36.05,109,6351.135331576552,0.5705128205128205,0.5046296296296297,0.27424778456905347,0.3803418803418803,20,45.91258072450834,40.42472460743506,B,Balanced
160,Feraligatr,Water,NA,530,85,105,100,79,83,78,2.3,88.8,16.8,FALSE,FALSE,Regular,Gen 2,FALSE,3,NA,Water,31.550000000000004,105,7743.868542272654,0.3826923076923077,0.4861111111111111,0.33438726791940077,0.25512820512820517,20.14999718756328,42.862731051489945,40.55695828429557,B,Balanced
162,Furret,Normal,NA,415,85,76,64,45,55,90,1.8,32.5,10,FALSE,FALSE,Regular,Gen 2,FALSE,1,NA,Normal,24.3,76,5043.01497122505,0.4775641025641026,0.35185185185185186,0.2177619608467272,0.3183760683760684,9.259008660039294,28.762161621700855,23.88640683147186,F,Offensive
164,Noctowl,Normal,Flying,452,100,50,50,86,96,70,1.6,40.8,15.9,FALSE,FALSE,Regular,Gen 2,TRUE,1,10,Normal/Flying,30.65,86,6928.20323027551,0.375,0.39814814814814814,0.2991660998783295,0.25,13.095719317289582,32.835160361004,31.85959460325838,C,Balanced
166,Ledian,Bug,Flying,390,55,35,50,55,110,85,1.4,35.6,18.2,FALSE,FALSE,Regular,Gen 2,TRUE,12,10,Flying/Bug,20.850000000000005,55,4078.9091679026146,0.43108974358974356,0.25462962962962965,0.17613099774367644,0.28739316239316237,7.755157512954396,23.34826828574124,19.76507923658041,F,Offensive
168,Ariados,Bug,Poison,400,70,90,70,60,70,40,1.1,33.5,27.7,FALSE,FALSE,Regular,Gen 2,TRUE,12,8,Poison/Bug,29.85000000000001,90,4900,0.34615384615384615,0.4166666666666667,0.2115864446640259,0.23076923076923075,6.4443579830634095,25.752338189509103,22.977432655000033,F,Balanced
169,Crobat,Poison,Flying,535,85,90,80,70,80,130,1.8,75,23.1,FALSE,FALSE,Regular,Gen 2,TRUE,8,10,Poison/Flying,33.150000000000006,90,6800,0.84935897435897445,0.4166666666666667,0.2936301681051788,0.5662393162393163,22.240555621784797,50.09208022015946,41.73267965630909,B,Offensive
171,Lanturn,Water,Electric,460,125,58,58,76,76,67,1.2,22.5,15.6,FALSE,FALSE,Regular,Gen 2,TRUE,3,4,Water/Electric,34.349999999999994,76,8299.096336348915,0.3721153846153846,0.35185185185185186,0.3583625077004714,0.24807692307692308,13.095719317289582,31.755296072894122,34.112530613212,C,Balanced
178,Xatu,Psychic,Flying,470,65,75,70,95,70,95,1.5,15,6.7,FALSE,FALSE,Regular,Gen 2,TRUE,11,10,Flying/Psychic,25.650000000000002,95,4550,0.5240384615384616,0.4398148148148148,0.19647312718802404,0.3493589743589744,12.188133226097385,34.94603181828536,27.237377167498853,C,Offensive
181,Ampharos,Electric,NA,510,90,75,85,115,90,55,1.4,61.5,31.4,FALSE,FALSE,Regular,Gen 2,FALSE,4,NA,Electric,30.400000000000006,115,7871.785058041156,0.3605769230769231,0.5324074074074074,0.33991081910006754,0.2403846153846154,17.759444378215203,41.540362284268596,38.231748481061274,B,Balanced
181,Mega Ampharos,Electric,Dragon,610,90,95,105,165,110,45,1.4,61.5,31.4,FALSE,FALSE,Regular,Gen 2,TRUE,4,15,Electric/Dragon,33.650000000000006,165,9672.383367092105,0.35096153846153844,0.7638888888888888,0.41766228736132205,0.23397435897435895,29.044599250431165,60.08262425665038,53.74682748043623,A,Balanced
182,Bellossom,Grass,NA,490,75,80,95,90,100,50,0.4,5.8,36.3,FALSE,FALSE,Regular,Gen 2,FALSE,5,NA,Grass,25.650000000000006,90,7310.095758606723,0.3557692307692308,0.4166666666666667,0.3156565656565657,0.2371794871794872,14.17374775096818,34.25999483721527,31.94450532672576,C,Balanced
184,Azumarill,Water,Fairy,420,100,50,80,60,80,50,0.8,28.5,44.5,FALSE,FALSE,Regular,Gen 2,TRUE,3,18,Water/Fairy,39.849999999999994,60,8000,0.3557692307692308,0.2777777777777778,0.345447256594328,0.2371794871794872,9.259008660039294,25.357333225246293,31.171409484969836,C,Defensive
185,Sudowoodo,Rock,NA,410,70,100,115,30,65,30,1.2,38,26.4,FALSE,FALSE,Regular,Gen 2,FALSE,13,NA,Rock,25.650000000000006,100,6052.065763026704,0.33653846153846156,0.46296296296296297,0.2613336893207542,0.22435897435897437,10.36900403271384,31.210510442142642,27.113790354189724,C,Offensive
186,Politoed,Water,NA,500,90,75,75,90,100,70,1.1,33.9,28,FALSE,FALSE,Regular,Gen 2,FALSE,3,NA,Water,31.550000000000004,90,7794.228634059948,0.375,0.4166666666666667,0.3365618623631207,0.25,16.29333600183721,36.812707176015934,36.33582069855211,B,Balanced
189,Jumpluff,Grass,Flying,460,75,55,70,55,95,110,0.8,3,4.7,FALSE,FALSE,Regular,Gen 2,TRUE,5,10,Grass/Flying,21.35,66,6116.064911362533,0.6634615384615384,0.3055555555555556,0.2640972305978774,0.4423076923076923,15.007741021262827,36.374375686901374,29.58440788894522,C,Offensive
192,Sunflora,Grass,NA,425,75,75,55,105,85,30,0.8,8.5,13.3,FALSE,FALSE,Regular,Gen 2,FALSE,5,NA,Grass,25.650000000000006,105,5128.047874191504,0.33653846153846156,0.4861111111111111,0.22143375872797882,0.22435897435897437,7.297020952254254,28.593572222570845,23.22309782839241,F,Offensive
195,Quagsire,Water,Ground,430,95,85,85,65,65,35,1.4,75,38.3,FALSE,FALSE,Regular,Gen 2,TRUE,3,9,Water/Ground,33.00000000000001,85,7061.38265497629,0.34134615384615385,0.39351851851851855,0.3049169082405414,0.22756410256410256,8.73610144390538,27.832696910442646,28.31521835278949,C,Balanced
196,Espeon,Psychic,NA,525,65,65,60,130,95,110,0.9,26.5,32.7,FALSE,FALSE,Regular,Gen 2,FALSE,11,NA,Psychic,23.050000000000008,130,4907.392382925987,0.6634615384615384,0.6018518518518519,0.2119056544642105,0.4423076923076923,21.49719381374998,51.43956791147542,37.10904063200215,B,Offensive
197,Umbreon,Dark,NA,525,95,65,110,60,130,65,1,27,27,FALSE,FALSE,Regular,Gen 2,FALSE,16,NA,Dark,26.850000000000005,75,11360.347705946328,0.3701923076923077,0.3472222222222222,0.4905501186221033,0.2467948717948718,23.70666399816279,42.989708299639,45.618200178426605,A,Balanced
199,Slowking,Water,Psychic,490,95,75,80,100,110,30,2,79.5,19.9,FALSE,FALSE,Regular,Gen 2,TRUE,3,11,Water/Psychic,32.25000000000001,100,8911.789943664517,0.33653846153846156,0.46296296296296297,0.3848191734229785,0.22435897435897437,14.86735246818535,36.449771782227494,36.55579040811462,B,Balanced
199,Galarian Slowking,Poison,Psychic,490,95,65,80,110,110,30,1.8,79.5,24.5,FALSE,FALSE,Regular,Gen 2,TRUE,8,11,Poison/Psychic,29.15,110,8911.789943664517,0.33653846153846156,0.5092592592592593,0.3848191734229785,0.22435897435897437,16.29333600183721,39.264644204768246,37.329551719544256,B,Balanced
201,Unown,Psychic,NA,336,48,72,48,72,48,48,0.5,5,20,FALSE,FALSE,Regular,Gen 2,FALSE,11,NA,Psychic,23.050000000000008,86.39999999999999,2304,0.3538461538461538,0.39999999999999997,0.09948880989916646,0.23589743589743586,2.833223889652798,21.09169521058626,14.535955327232797,F,Offensive
202,Wobbuffet,Psychic,NA,405,190,33,58,33,58,33,1.3,28.5,16.9,FALSE,FALSE,Regular,Gen 2,FALSE,11,NA,Psychic,23.050000000000008,39.6,11020,0.33942307692307694,0.18333333333333335,0.4758535959586868,0.22628205128205128,10.208518333751663,23.994409140273014,29.64400463676015,C,Defensive
205,Forretress,Bug,Steel,465,75,90,140,60,60,40,1.2,125.8,87.4,FALSE,FALSE,Regular,Gen 2,TRUE,12,17,Bug/Steel,45.5,90,6873.86354243376,0.34615384615384615,0.4166666666666667,0.2968196628671889,0.23076923076923075,13.4951265131967,33.31450602886137,36.76879842200923,B,Balanced
208,Steelix,Steel,Ground,510,75,85,200,55,65,30,9.2,400,4.7,FALSE,FALSE,Regular,Gen 2,TRUE,17,9,Ground/Steel,47.64999999999999,85,8551.315688243534,0.33653846153846156,0.39351851851851855,0.36925356809697085,0.22435897435897437,20.74964863514141,40.15534098389418,46.267845380579814,A,Balanced
208,Mega Steelix,Steel,Ground,610,75,125,230,55,95,30,10.5,740,6.7,FALSE,FALSE,Regular,Gen 2,TRUE,17,9,Ground/Steel,47.64999999999999,125,11086.309124320864,0.33653846153846156,0.5787037037037037,0.47871688409416363,0.22435897435897437,33.13980920098397,58.75783700127545,62.39623664146612,S,Balanced
210,Granbull,Fairy,NA,450,90,120,75,60,60,45,1.4,48.7,24.8,FALSE,FALSE,Regular,Gen 2,FALSE,18,NA,Fairy,32.05,120,6037.383539249432,0.35096153846153844,0.5555555555555556,0.26069969758018385,0.23397435897435895,11.562019894999843,35.40826936253223,30.767145970257587,C,Offensive
211,Qwilfish,Water,Poison,440,65,95,85,55,55,85,0.5,3.9,15.6,FALSE,FALSE,Regular,Gen 2,TRUE,3,8,Water/Poison,42.650000000000006,95,4444.308157632637,0.43108974358974356,0.4398148148148148,0.19190925756424831,0.28739316239316237,10.955400749568835,32.19873663683467,30.995111819999686,C,Balanced
211,Hisuian Qwilfish,Dark,Poison,440,65,95,85,55,55,85,0.5,3.9,15.6,FALSE,FALSE,Regular,Gen 2,TRUE,16,8,Poison/Dark,37.300000000000004,95,4444.308157632637,0.43108974358974356,0.4398148148148148,0.19190925756424831,0.28739316239316237,10.955400749568835,32.19873663683467,29.390111819999685,C,Balanced
212,Mega Scizor,Bug,Steel,600,70,150,140,65,100,75,2,125,31.3,FALSE,FALSE,Regular,Gen 2,TRUE,12,17,Bug/Steel,45.5,150,8282.511696339463,0.3798076923076923,0.6944444444444444,0.35764636790136267,0.2532051282051282,31.26389855609462,60.32003317375921,57.66407805239399,S,Balanced
212,Scizor,Bug,Steel,500,70,130,100,55,80,65,1.8,118,36.4,FALSE,FALSE,Regular,Gen 2,TRUE,12,17,Bug/Steel,45.5,130,6260.990336999412,0.3701923076923077,0.6018518518518519,0.2703552419350055,0.2467948717948718,19.25035136485859,44.851115295101096,42.99998828240983,B,Balanced
213,Shuckle,Bug,Rock,505,20,10,230,10,230,5,0.6,20.5,56.9,FALSE,FALSE,Regular,Gen 2,TRUE,12,13,Bug/Rock,23.050000000000008,12,4600,0.3125,0.05555555555555555,0.1986321725417386,0.20833333333333334,26.77181611109784,34.63027581301494,38.787321585432906,B,Balanced
214,Mega Heracross,Bug,Fighting,600,80,185,115,40,105,75,1.7,62.5,21.6,FALSE,FALSE,Regular,Gen 2,TRUE,12,7,Fighting/Bug,26.55,185,8790.904390334365,0.3798076923076923,0.8564814814814815,0.37959922557800496,0.2532051282051282,33.55564201693659,67.60460489177214,55.769912319697596,S,Offensive
214,Heracross,Bug,Fighting,500,80,125,75,40,95,85,1.5,54,24,FALSE,FALSE,Regular,Gen 2,TRUE,12,7,Fighting/Bug,26.55,125,6752.777206453653,0.43108974358974356,0.5787037037037037,0.29159104504526556,0.28739316239316237,21.49719381374998,47.50528709256858,39.932601117058574,B,Offensive
219,Magcargo,Fire,Rock,430,60,50,120,90,80,30,0.8,55,85.9,FALSE,FALSE,Regular,Gen 2,TRUE,2,13,Fire/Rock,28.35,90,5878.775382679627,0.33653846153846156,0.4166666666666667,0.2538508535101185,0.22435897435897437,10.36900403271384,29.776724538389935,27.466424516956685,C,Balanced
222,Galarian Corsola,Ghost,NA,410,60,55,100,65,100,30,0.6,0.5,1.4,FALSE,FALSE,Regular,Gen 2,FALSE,14,NA,Ghost,32.550000000000004,65,6000,0.33653846153846156,0.30092592592592593,0.259085442445746,0.22435897435897437,7.755157512954396,23.72206333002204,25.543763687207857,C,Balanced
222,Corsola,Water,Rock,410,65,55,95,65,95,35,0.6,5,13.9,FALSE,FALSE,Regular,Gen 2,TRUE,3,13,Water/Rock,26.050000000000008,65,6175,0.34134615384615385,0.30092592592592593,0.2666421011837469,0.22756410256410256,7.755157512954396,23.844326359373113,23.775123496919882,F,Balanced
224,Octillery,Water,NA,480,75,105,75,105,75,45,0.9,28.5,35.2,FALSE,FALSE,Regular,Gen 2,FALSE,3,NA,Water,31.550000000000004,126,5625,0.35096153846153844,0.5833333333333334,0.24289260229288687,0.23397435897435895,12.315619827928474,36.888360057070415,31.110042282957757,C,Offensive
225,Delibird,Ice,Flying,330,45,55,45,65,45,75,0.9,16,19.8,FALSE,FALSE,Regular,Gen 2,TRUE,6,10,Ice/Flying,20.65,65,2025,0.3798076923076923,0.30092592592592593,0.08744133682543927,0.2532051282051282,2.701867645585164,18.331216521238655,12.801015284951262,F,Offensive
226,Mantine,Water,Flying,485,85,40,70,80,140,70,2.1,220,49.9,FALSE,FALSE,Regular,Gen 2,TRUE,3,10,Water/Flying,34.2,80,8414.570696119916,0.375,0.37037037037037035,0.3633487952992062,0.25,19.25035136485859,38.54155524776494,40.45294467426176,B,Balanced
227,Skarmory,Steel,Flying,465,65,80,140,40,70,70,1.7,50.5,17.5,FALSE,FALSE,Regular,Gen 2,TRUE,17,10,Flying/Steel,51.150000000000006,80,6434.671708797583,0.375,0.37037037037037035,0.2778549611111577,0.25,16.29333600183721,35.071576879615264,40.52907729072722,B,Balanced
229,Mega Houndoom,Dark,Fire,600,75,90,90,140,90,115,1.9,49.5,13.7,FALSE,FALSE,Regular,Gen 2,TRUE,16,2,Fire/Dark,37.95,140,6750,0.7099358974358975,0.6481481481481481,0.29147112275146425,0.47329059829059833,28.437980105000157,60.99022564492775,50.707175939924184,A,Offensive
229,Houndoom,Dark,Fire,500,75,90,50,110,80,95,1.4,35,17.9,FALSE,FALSE,Regular,Gen 2,TRUE,16,2,Fire/Dark,37.95,110,4743.416490252569,0.5240384615384616,0.5092592592592593,0.20482502668025573,0.3493589743589744,14.17374775096818,39.06509107344288,33.53010394684988,C,Offensive
