dex,name,category,generation,type_1,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,outlier_count,PC1,PC2,PC3,PC4,PC5,cluster
823,Corviknight,Regular,Gen 8,Flying,98,87,105,53,85,67,2.2,75,15.5,0,0.3066781415648354,0.5906949369232652,-0.15904727150408143,-1.187461858031718,-0.5399897928246786,4
826,Orbeetle,Regular,Gen 8,Bug,60,45,110,80,120,90,0.4,40.8,255,1,0.10518176695889303,4.119138881538613,1.001102620712856,3.895178079913574,3.214326497923266,3
828,Thievul,Regular,Gen 8,Dark,70,58,58,87,92,90,1.2,19.9,13.8,0,-1.573096691133665,-0.4310370287450235,0.71754539721287,-0.3618093253089138,0.50251060072209075,1
830,Eldegoss,Regular,Gen 8,Grass,60,50,90,80,120,60,0.5,2.5,10,0,-1.4061572932142476,0.9181191959144657,2.0570479233361096,-0.5417574089293968,-0.25478628831531785,4
832,Dubwool,Regular,Gen 8,Normal,72,80,100,60,90,88,1.3,43,25.4,0,-0.6683836416934222,0.5867742236700314,0.23568921751205446,-0.025407624601045953,-0.5808224002416369,4
834,Drednaw,Regular,Gen 8,Water,90,115,90,48,68,74,1,115.5,115.5,1,0.38881005367996063,1.8329446619029048,-1.7066290625882465,0.9041185503541626,0.7259465773442231,3
836,Boltund,Regular,Gen 8,Electric,69,90,60,90,60,121,1,34,34,0,-1.484191576586797,-0.9219933517463442,-0.864788289040838,0.7714511881135333,0.35560613820354436,1
839,Coalossal,Regular,Gen 8,Rock,110,80,120,80,90,30,2.8,310.5,39.6,0,2.1357053758510522,1.268519170613,0.38511430730820007,-1.507056187888193,0.3408060750810078,4
841,Flapple,Regular,Gen 8,Grass,70,110,80,95,60,70,0.3,1,11.1,0,-1.2205434474590922,-0.1228888735422016,-0.582550960828575,-0.24731877759541643,-0.6105244834648478,1
842,Appletun,Regular,Gen 8,Grass,110,85,80,100,80,30,0.4,13,81.3,0,-0.016847971375492765,1.4333239067759125,-0.06691474834532007,-0.8096630601821508,1.5737100625563576,4
844,Sandaconda,Regular,Gen 8,Ground,72,107,125,65,70,71,3.8,65.5,4.5,0,0.7095654305904188,0.0630162685500234,-0.2666607076184939,-0.8339421206726225,-1.8330038529308794,4
845,Cramorant,Regular,Gen 8,Flying,70,85,55,85,95,85,0.8,18,28.1,0,-1.3364999758387803,-0.2234738336645608,0.3256227299785762,0.04307241525577593,0.31494846877111105,1
847,Barraskewda,Regular,Gen 8,Water,61,123,60,60,50,136,1.3,30,17.8,0,-1.5128932906084938,-1.2131546975513994,-1.9483400473650425,0.9816325410514115,-0.838213173110416,1
849,ToxtricityAmped Form,Regular,Gen 8,Electric,75,98,70,114,70,75,1.6,40,15.6,0,-0.665127789840112,-0.7986551771445107,-0.028028959150173907,-0.3505941170427077,0.01802479223951825,1
849,ToxtricityLow Key Form,Regular,Gen 8,Electric,75,98,70,114,70,75,1.6,40,15.6,0,-0.665127789840112,-0.7986551771445107,-0.028028959150173907,-0.3505941170427077,0.01802479223951825,1
851,Centiskorch,Regular,Gen 8,Fire,100,115,65,90,90,65,3,120,13.3,0,0.7426480277549269,-0.868141630557398,-0.2320783607034345,-1.1211879052172753,-0.018939822430051934,4
853,Grapploct,Regular,Gen 8,Fighting,80,118,90,70,80,42,1.6,39,15.2,0,-0.05074431182548016,0.5769985015242267,-0.34153000911122416,-1.0469574329972486,-0.9855655962363064,4
855,Polteageist,Regular,Gen 8,Ghost,60,65,65,134,114,70,0.2,0.4,10,0,-1.553688416081794,-0.44620378891847867,2.15045606704835,-0.009587080113852398,0.4184134531573356,4
858,Hatterene,Regular,Gen 8,Psychic,57,90,95,136,103,29,2.1,5.1,1.2,0,-0.22278604355589518,-0.0871732100803354,2.0246701444263193,-0.9435888899036498,-0.7931759073119402,4
861,Grimmsnarl,Regular,Gen 8,Dark,95,120,65,95,75,60,1.5,61,27.1,0,-0.010589781467448663,-0.3652867408738487,-0.6634522500732958,-0.7249801618260576,0.12149274306924374,4
862,Obstagoon,Regular,Gen 8,Dark,93,90,101,60,81,95,1.6,46,18,0,-0.2159130432681191,0.11688978236495517,-0.34684078073610947,-0.3809536570784672,-0.48998085840940053,4
863,Perrserker,Regular,Gen 8,Steel,70,110,100,50,60,50,0.8,28,43.8,0,-0.6043864104453771,1.5102926335888311,-1.0970310610340086,-0.3811782767790854,-0.8571203047914959,4
864,Cursola,Regular,Gen 8,Ghost,60,95,50,145,130,30,1,0.4,0.4,0,-0.8576263071033506,-0.5994401935086231,2.476103483923892,-0.78262506594075,0.01916332013640154,4
865,Sirfetch'd,Regular,Gen 8,Fighting,62,135,95,68,82,65,0.8,117,182.8,1,0.7350193833396154,2.7896190023666154,-1.2861449915604468,2.6678807539408957,0.9574713154298304,3
866,Mr. Rime,Regular,Gen 8,Ice,80,85,75,110,100,70,1.5,58.2,25.9,0,-0.32764075650091024,-0.2848204931691404,0.9445839905565171,-0.2977466668478265,0.31848884355077256,4
867,Runerigus,Regular,Gen 8,Ground,58,95,145,50,105,30,1.6,66.6,26,0,0.37672170971556246,2.3236131615297144,1.0663641240764488,-0.6074080742529657,-1.976908628732864,4
869,Alcremie,Regular,Gen 8,Fairy,65,60,75,110,121,64,0.3,0.5,5.6,0,-1.3963443136139144,0.09344944236898012,2.187101184043298,-0.3970188722619217,0.12583120421614724,4
870,Falinks,Regular,Gen 8,Fighting,65,100,100,70,60,75,3,62,6.9,0,-0.16411332003780163,-0.15484858392453543,-0.5699997958686002,-0.6646966721880383,-1.2622893575014658,1
871,Pincurchin,Regular,Gen 8,Electric,48,101,95,91,85,15,0.3,1,11.1,0,-1.0790822829137334,1.3224413145682503,0.7999283752062794,-0.8674374880072044,-1.2236180531025234,4
873,Frosmoth,Regular,Gen 8,Ice,70,65,60,125,90,65,1.3,42,24.9,0,-1.0514820216793608,-0.454258968486479,1.1420284758580705,-0.4318952101764343,0.8579947234916935,4
874,Stonjourner,Regular,Gen 8,Rock,100,125,135,20,20,70,2.5,520,83.2,1,2.6150574564616993,2.006080777664487,-3.4471642232376,0.12316278457225716,-0.2732194523143924,3
875,EiscueIce Face,Regular,Gen 8,Ice,75,80,110,65,90,50,1.4,89,45.4,0,0.008364657471699545,1.5519027736903397,0.41346119247783364,-0.4570072689683914,-0.32077737838181086,4
875,EiscueNoice Face,Regular,Gen 8,Ice,75,80,70,65,50,130,1.4,89,45.4,0,-1.1800750966393045,-0.4838437622016073,-1.4533400478666358,0.7654784695856203,0.4802252201892203,1
876,IndeedeeMale,Regular,Gen 8,Psychic,60,65,55,105,95,95,0.9,28,34.6,0,-1.588650086166364,-0.45238702076157605,0.8869917956673576,0.45935494835670493,0.7454771938349151,1
876,IndeedeeFemale,Regular,Gen 8,Psychic,70,55,65,95,105,85,0.9,28,34.6,0,-1.3165156474419084,0.043881585291814545,1.22397141900386,0.036342684711912904,0.8112981554627939,1
877,MorpekoFull Belly Mode,Regular,Gen 8,Electric,58,95,58,70,58,97,0.3,3,33.3,0,-1.987002324600406,-0.06827895246123737,-1.0594302322163252,0.47070027444861773,-0.06675188852900893,1
877,MorpekoHangry Mode,Regular,Gen 8,Electric,58,95,58,70,58,97,0.3,3,33.3,0,-1.987002324600406,-0.06827895246123737,-1.0594302322163252,0.47070027444861773,-0.06675188852900893,1
879,Copperajah,Regular,Gen 8,Steel,122,130,69,80,69,30,3,650,72.2,1,3.554974837599961,0.6087033858323638,-1.809311132442636,-0.9144010808403537,1.511168457399945,3
880,Dracozolt,Regular,Gen 8,Electric,90,100,90,80,70,75,1.8,190,58.6,0,0.5950613604049024,0.4775290062803348,-0.78181471115874,0.0491232461284275,0.42825719267339224,4
881,Arctozolt,Regular,Gen 8,Electric,90,100,90,90,80,55,2.3,150,28.4,0,0.6564652078989143,0.15350798936420423,-0.08536218405882327,-0.8291911877559094,-0.04798432609276762,4
882,Dracovish,Regular,Gen 8,Water,90,90,100,70,80,75,2.3,215,40.6,0,0.8178256541755459,0.4918289278815928,-0.32679916216142946,-0.32685768281830824,0.04234849187790425,4
883,Arctovish,Regular,Gen 8,Water,90,90,100,80,90,55,2,175,43.8,0,0.7909690606367692,0.8178922261552212,0.20236796520194628,-0.5592650234365786,0.12007236360419789,4
887,Dragapult,Regular,Gen 8,Dragon,88,120,75,100,75,142,3,50,5.6,0,0.019873681988072878,-2.3282812412693126,-0.7060383155775201,0.5670305184543453,-0.5427388222657208,1
888,ZacianHero of Many Battles,Legendary,Gen 8,Fairy,92,120,115,80,115,138,2.8,110,14,0,1.0721956927663248,-1.1445947415552675,0.4186180407355714,0.9344840325664916,-1.2084527424147682,4
888,ZacianCrowned Sword,Legendary,Gen 8,Fairy,92,150,115,80,115,148,2.8,355,45.3,0,2.439757634995246,-1.015663041444968,-0.3525237721586951,2.082146768554735,-0.9529357495671804,2
889,ZamazentaHero of Many Battles,Legendary,Gen 8,Fighting,92,120,115,80,115,138,2.9,210,25,0,1.5342623543218201,-0.9951281768892652,0.30623139367371577,1.1693198990882758,-0.9338110028463641,2
889,ZamazentaCrowned Shield,Legendary,Gen 8,Fighting,92,120,140,80,140,128,2.9,785,93.3,1,4.597398938796915,0.6553494093883667,0.6054960507359788,2.7543353048886794,0.27231922861021207,2
892,UrshifuSingle Strike Style,Legendary,Gen 8,Fighting,100,130,100,63,60,97,1.9,105,29.1,0,0.5542261936140904,-0.21464144851955172,-1.6546879854760812,-0.05980840303226588,-0.7269485598596348,1
892,UrshifuRapid Strike Style,Legendary,Gen 8,Fighting,100,130,100,63,60,97,1.9,105,29.1,0,0.5542261936140904,-0.21464144851955172,-1.6546879854760812,-0.05980840303226588,-0.7269485598596348,1
893,Zarude,Mythical,Gen 8,Dark,105,120,105,70,95,105,1.8,70,21.6,0,0.6606534250783883,-0.3510129183300267,-0.37420259465890254,0.060468431773477105,-0.7182164300032362,4
894,Regieleki,Legendary,Gen 8,Electric,80,100,50,100,50,200,1.2,145,100.7,0,-0.8576279784494822,-1.8167602667815261,-2.083911648715602,3.30454948475848,1.8064922315765393,1
895,Regidrago,Legendary,Gen 8,Dragon,200,100,50,100,50,80,2.1,200,45.4,1,1.8969481380529079,-1.3318000124350724,-2.3618191831235955,-2.2727558549652263,3.11503649499152,2
896,Glastrier,Legendary,Gen 8,Ice,100,145,130,65,110,30,2.2,800,165.3,2,5.211653581838828,3.3159709586675827,-0.8773684040538448,1.737298422633562,1.219846887448699,3
897,Spectrier,Legendary,Gen 8,Ghost,100,65,60,145,80,130,2,44.5,11.1,0,-0.6502602946089022,-2.4042857994334144,0.6184819591843627,0.091121410020057525,1.3652114607350576,1
898,Calyrex,Legendary,Gen 8,Psychic,100,80,80,80,80,80,1.1,7.7,6.4,0,-0.7242503539834929,-0.24473098389815745,-0.053004200877669716,-1.0201049908464919,0.1471886235378243,4
898,CalyrexShadow Rider,Legendary,Gen 8,Psychic,100,85,80,165,100,150,2.4,53.6,9.3,0,0.14988823277410504,-2.956440347304726,1.2677115364012606,0.9084166265537703,0.7772151872588782,1
898,CalyrexIce Rider,Legendary,Gen 8,Psychic,100,165,150,85,130,50,2.4,809.1,140.5,2,5.820478052405875,2.4946880493965704,-0.12722931619091798,2.2408972950080943,0.30126093605446913,3
899,Wyrdeer,Regular,Gen 8,Normal,103,105,72,105,75,65,1.8,95.1,29.4,0,0.3066808768740571,-0.48365996026793373,-0.38340646302925996,-0.7924348831008056,0.538978526196321,4
900,Kleavor,Regular,Gen 8,Bug,70,135,95,45,70,85,1.8,89,27.5,0,-0.006926279871164072,0.3361655852053954,-1.3718553611264186,0.18574977689079358,-1.4848940683553697,1
901,UrsalunaBloodmoon,Regular,Gen 8,Ground,113,70,120,135,65,52,2.7,333,45.7,0,2.0825918551172102,0.16595955554088265,0.3568219335821854,-0.8936388448279808,1.2220119969955054,4
901,Ursaluna,Regular,Gen 8,Ground,130,140,105,45,80,50,2.4,290,50.3,0,2.4946845033970417,0.9802790918332089,-1.6638424270229144,-1.0539885862861176,-0.1525175448549535,3
902,BasculegionMale,Regular,Gen 8,Water,120,112,65,80,75,78,3,110,12.2,0,0.7914271388002199,-1.0809840149912349,-0.9956739613628955,-1.405267966887589,0.3180162650892091,4
902,BasculegionFemale,Regular,Gen 8,Water,120,92,65,100,75,78,3,110,12.2,0,0.6460307408397317,-1.2570986964406328,-0.4428173821658583,-1.4643602736308385,0.8241070411518475,4
903,Sneasler,Regular,Gen 8,Fighting,80,130,60,40,80,120,1.3,43,25.4,0,-0.7961517448252335,-0.5977290251104688,-1.5697356980330848,0.5499535772668201,-0.7276089166156746,1
904,Overqwil,Regular,Gen 8,Dark,85,115,95,65,65,85,2.5,60.5,9.7,0,0.0962438794850621,-0.3468809422798117,-0.98810848290016,-0.5878512174587037,-1.0429682972976921,1
905,EnamorusIncarnate Forme,Legendary,Gen 8,Fairy,74,115,70,135,80,106,1.6,48,18.8,0,-0.4142303708856854,-1.6731090371377788,0.15400023717786593,0.6800096266265789,-0.06044247132655459,1
905,EnamorusTherian Forme,Legendary,Gen 8,Fairy,74,115,110,135,100,46,1.6,48,18.8,0,0.5303608108932804,-0.030833488843048484,1.3368048762070248,-0.24227338274210175,-0.809236025512235,4
908,Meowscarada,Regular,Gen 9,Grass,76,110,70,81,70,123,1.5,31.2,13.9,0,-0.9242461491765754,-1.2113174443563959,-0.8653507049403303,0.5185391313912486,-0.46060433435060877,1
911,Skeledirge,Regular,Gen 9,Fire,104,75,100,110,75,66,1.6,326.5,127.5,1,1.689839245858702,1.4445011722581782,-0.2860557929234159,0.8398339192815812,2.37576872488678,3
914,Quaquaval,Regular,Gen 9,Water,85,120,80,85,75,85,1.8,61.9,19.1,0,-0.0669661941649426,-0.5653898224664075,-0.6676505500067993,-0.1854904143735645,-0.5322612932823907,1
916,OinkologneMale,Regular,Gen 9,Normal,110,100,75,59,80,65,1,120,120,1,0.5788652416782444,1.6951588482180733,-1.2687047847222899,0.3552703434891662,1.7318143376970454,3
916,OinkologneFemale,Regular,Gen 9,Normal,115,90,70,59,90,65,1,120,120,1,0.5643598522716278,1.6854310876073448,-0.9157036873544139,0.2094605227304629,2.052341378880389,3
918,Spidops,Regular,Gen 9,Bug,60,79,92,52,86,35,1,16.5,16.5,0,-1.072937138335883,1.505514782065105,0.36892235429176545,-1.1190899087235555,-0.8649825322335158,4
920,Lokix,Regular,Gen 9,Bug,71,102,78,52,55,92,1,17.5,17.5,0,-1.2933528538086174,0.06927112267422655,-1.3510983041428026,-0.1738933574366056,-0.7062263292038633,1
923,Pawmot,Regular,Gen 9,Electric,70,115,70,70,60,105,0.9,41,50.6,0,-0.9829877869684047,-0.11238999088867532,-1.4265121784222787,0.8517975482551874,-0.12887051080839193,1
925,MausholdFamily of Three,Regular,Gen 9,Normal,74,75,70,65,75,111,0.3,2.3,25.6,0,-1.770219984153319,-0.08940302190825608,-0.4218638332397697,0.30624521785333936,0.15952706839190067,1
925,MausholdFamily of Four,Regular,Gen 9,Normal,74,75,70,65,75,111,0.3,2.8,31.1,0,-1.7386799114362546,-0.013566116218576299,-0.4472253766009313,0.3900367537389482,0.24240612643690135,1
927,Dachsbun,Regular,Gen 9,Fairy,57,80,115,50,80,95,0.5,14.9,59.6,0,-1.0604995052302704,1.533067804022659,-0.1290851836856382,0.9858931518776441,-0.6360078180907707,1
930,Arboliva,Regular,Gen 9,Grass,78,69,90,125,109,39,1.4,48.2,24.6,0,-0.15696187616069918,0.3688299323038333,1.929338841822631,-0.8376076905472133,0.36724968971561767,4
931,SquawkabillyGreen Plumage,Regular,Gen 9,Normal,82,96,51,45,51,92,0.6,2.4,6.7,0,-1.8396516961793214,-0.29154927415388,-1.736110460461485,-0.7271667236279054,-0.14821082488550602,1
931,SquawkabillyBlue Plumage,Regular,Gen 9,Normal,82,96,51,45,51,92,0.6,2.4,6.7,0,-1.8396516961793214,-0.29154927415388,-1.736110460461485,-0.7271667236279054,-0.14821082488550602,1
931,SquawkabillyYellow Plumage,Regular,Gen 9,Normal,82,96,51,45,51,92,0.6,2.4,6.7,0,-1.8396516961793214,-0.29154927415388,-1.736110460461485,-0.7271667236279054,-0.14821082488550602,1
931,SquawkabillyWhite Plumage,Regular,Gen 9,Normal,82,96,51,45,51,92,0.6,2.4,6.7,0,-1.8396516961793214,-0.29154927415388,-1.736110460461485,-0.7271667236279054,-0.14821082488550602,1
934,Garganacl,Regular,Gen 9,Rock,100,100,130,45,90,35,2.3,240,45.4,0,1.766413602572237,1.9574208461423344,-0.2168800937319002,-1.0848797900238525,-0.6056406546746378,4
936,Armarouge,Regular,Gen 9,Fire,85,60,100,125,80,75,1.5,85,37.8,0,-0.1495836493616553,0.00350662741013244,0.9655359232693763,-0.19810164279201473,0.7854555408220409,4
937,Ceruledge,Regular,Gen 9,Fire,75,125,80,60,100,85,1.6,62,24.2,0,-0.1206462563856124,0.008208602129273018,-0.2754424986033621,0.1472673060384478,-0.978122160552827,4
939,Bellibolt,Regular,Gen 9,Electric,109,64,91,103,83,45,1.2,113,78.5,0,0.4702760543992288,1.2191379767409798,0.34737439239648904,-0.6721935788132359,1.7636928693256517,4
941,Kilowattrel,Regular,Gen 9,Electric,70,70,60,105,60,125,1.4,38.6,19.7,0,-1.5754403322810486,-1.388360401592453,-0.33731300345710913,0.46562038590437194,0.6025964605293372,1
943,Mabosstiff,Regular,Gen 9,Dark,80,120,90,60,70,85,1.1,61,50.4,0,-0.2273035016896368,0.5583703850128467,-1.1852040944341715,0.3815069585788312,-0.4815279745395082,1
945,Grafaiai,Regular,Gen 9,Poison,63,95,65,80,72,110,0.7,27.2,55.5,0,-1.370889485669777,-0.11771018854933407,-0.671371376329482,1.1039747348582845,0.2953271767959882,1
947,Brambleghast,Regular,Gen 9,Grass,55,115,70,80,70,90,1.2,6,4.2,0,-1.3335513357867486,-0.6199839693009837,-0.5525510320445687,0.14030637713680705,-1.0979633696679845,1
949,Toedscruel,Regular,Gen 9,Ground,80,70,65,80,120,100,1.9,58,16.1,0,-0.6364064505961794,-0.5817195001318944,1.1763628025285289,-0.13772062781775207,0.27381538177134007,4
950,Klawf,Regular,Gen 9,Rock,70,100,115,35,55,75,1.3,79,46.7,0,-0.3519462983935999,1.4958082456427286,-1.342223993515328,0.009199145057858571,-0.9857639533650595,1
952,Scovillain,Regular,Gen 9,Grass,65,108,65,108,65,75,0.9,15,18.5,0,-1.1637310698762906,-0.6007701347704303,-0.358015774049531,-0.026031026617437503,-0.22327864034051287,1
954,Rabsca,Regular,Gen 9,Bug,75,50,85,115,100,45,0.3,3.5,38.9,0,-1.0811465913429188,0.9026848383722255,1.700076518980384,-0.5845020118225057,0.8897135824461119,4
956,Espathra,Regular,Gen 9,Psychic,95,60,60,101,60,105,1.9,90,24.9,0,-0.8084588094238738,-1.0877773135699496,-0.4269271462713364,-0.46918107829343136,1.2857071009581262,1
959,Tinkaton,Regular,Gen 9,Fairy,85,75,77,70,105,94,0.7,112.8,230.2,1,0.4860247766315806,2.990701948408584,-0.42802665800513456,3.113772001301334,3.3710827171202573,3
961,Wugtrio,Regular,Gen 9,Water,35,100,50,50,70,120,1.2,5.4,3.8,0,-2.357608624318514,-0.7800803811397321,-0.8602095604744243,0.7122335609022239,-1.1207478116245921,1
962,Bombirdier,Regular,Gen 9,Flying,70,103,85,60,85,82,1.5,42.9,19.1,0,-0.6239785572128405,0.20222750625569527,-0.2756008299994218,-0.14778689468867823,-0.8442604085521176,1
964,PalafinHero Form,Regular,Gen 9,Water,100,160,97,106,87,100,1.8,97.4,30.1,0,1.166706530553849,-1.030532853825835,-0.7410246578154152,0.663544681269999,-0.8577053781821273,4
964,PalafinZero Form,Regular,Gen 9,Water,100,70,72,53,62,100,1.3,60.2,35.6,0,-0.8589639012812326,0.08454586601124137,-1.125921349267185,-0.5348013100927985,0.7525182816260068,1
966,Revavroom,Regular,Gen 9,Steel,80,119,90,54,67,90,1.8,120,37,0,0.0730175267718546,0.2225491704178515,-1.3275346702018378,0.15029721802646862,-0.6866733233961015,1
967,Cyclizar,Regular,Gen 9,Dragon,70,95,65,85,65,121,1.6,63,24.6,0,-1.0672777035050902,-1.066265082187317,-0.7898386367425031,0.5984348854026995,0.0028896450604223023,1
968,Orthworm,Regular,Gen 9,Steel,70,85,145,60,55,65,2.5,310,49.6,0,1.2899817351226337,1.612266926779512,-0.6509036514493848,-0.0021370698066835447,-0.8045545018405256,3
970,Glimmora,Regular,Gen 9,Rock,83,55,90,130,81,86,1.5,45,20,0,-0.6351362175812966,-0.6109871364846711,1.1284961746125566,-0.2992354874573809,0.73490110034556,4
972,Houndstone,Regular,Gen 9,Ghost,72,101,100,50,97,68,2,15,3.8,0,-0.3162526546065908,0.49876864284042266,0.23353172014857312,-0.746929182598162,-1.4438989237357882,4
973,Flamigo,Regular,Gen 9,Flying,82,115,74,75,64,90,1.6,37,14.5,0,-0.585533700645397,-0.5888915154067371,-1.066688616818222,-0.27517152425394287,-0.5435256095711056,1
975,Cetitan,Regular,Gen 9,Ice,170,113,65,45,55,73,4.5,700,34.6,1,4.177339513818203,-0.7041687148900706,-2.948548580596219,-2.1268603555421617,1.8734336116267496,2
976,Veluza,Regular,Gen 9,Water,90,102,73,78,65,70,2.5,90,14.4,0,-0.006654075036432117,-0.4666758287700372,-0.8148831066244151,-1.0379846702232358,-0.147668564712018,1
977,Dondozo,Regular,Gen 9,Water,150,100,115,65,65,35,12,220,1.5,1,5.242818163045334,-1.7846668532551253,-0.8517537358388352,-4.462564302956656,-0.5535833218614868,2
978,TatsugiriCurly Form,Regular,Gen 9,Dragon,68,50,60,120,95,82,0.3,8,88.9,0,-1.4223348043013326,0.554126749229921,1.0840937200325607,0.9393319137581284,2.009920857687518,1
978,TatsugiriDroopy Form,Regular,Gen 9,Dragon,68,50,60,120,95,82,0.3,8,88.9,0,-1.4223348043013326,0.554126749229921,1.0840937200325607,0.9393319137581284,2.009920857687518,1
978,TatsugiriStretchy Form,Regular,Gen 9,Dragon,68,50,60,120,95,82,0.3,8,88.9,0,-1.4223348043013326,0.554126749229921,1.0840937200325607,0.9393319137581284,2.009920857687518,1
979,Annihilape,Regular,Gen 9,Fighting,110,115,80,50,90,90,1.2,56,38.9,0,0.14352238791719077,0.22486158706966758,-0.9712387197114288,-0.29144533470427847,0.0016772209633342666,4
980,Clodsire,Regular,Gen 9,Poison,130,75,60,45,100,20,1.8,223,68.8,0,1.1060416075150132,1.6946253219588034,-0.4163081052951249,-2.015882194956898,1.8885211530597559,4
981,Farigiraf,Regular,Gen 9,Normal,120,90,70,110,70,60,3.2,160,15.6,0,1.0367055379056005,-1.0168138104168385,-0.347715568579844,-1.7382009650044066,0.9590496519993746,4
982,DudunsparceThree-Segment Form,Regular,Gen 9,Normal,125,100,80,85,75,55,4.5,47.4,2.3,0,1.277297149931705,-1.0085655314877644,-0.4648128531849277,-2.4335572440904927,0.06549875742140415,4
982,DudunsparceTwo-Segment Form,Regular,Gen 9,Normal,125,100,80,85,75,55,3.6,39.2,3,0,0.9486491406419482,-0.7867288202096347,-0.4798586643073444,-2.2728439418642656,0.12737989457153504,4
983,Kingambit,Regular,Gen 9,Dark,100,135,120,60,85,50,2,120,30,0,1.3560163028695722,0.9420428178044179,-0.6639759842394451,-0.7521014243278399,-1.2263404922947527,4
984,Great Tusk,Paradox,Gen 9,Ground,115,131,131,53,53,87,2.2,320,66.1,0,2.272335217720176,0.9261158984300463,-2.157135213994409,0.22485513136977608,-0.29036604570133073,3
985,Scream Tail,Paradox,Gen 9,Fairy,115,65,99,65,115,111,1.2,8,5.6,0,-0.270558289425174,-0.2199000107313436,0.8638658823244826,-0.6081449892131494,0.1284785310964699,4
986,Brute Bonnet,Paradox,Gen 9,Grass,111,127,99,79,99,55,1.2,21,14.6,0,0.6222458172752718,0.2619224493785354,-0.04806465960071758,-1.0150177357298764,-0.694014278110956,4
987,Flutter Mane,Paradox,Gen 9,Ghost,55,55,55,135,135,135,1.4,4,2,0,-1.6174399661144954,-1.974423687236432,2.6446845927591323,1.0742906663627343,0.45120910577229106,1
988,Slither Wing,Paradox,Gen 9,Bug,85,135,79,85,105,81,3.2,92,9,0,0.8696505275843757,-0.9932496475561035,0.06983855738488293,-0.34925779759159925,-1.0469892359945228,4
989,Sandy Shocks,Paradox,Gen 9,Electric,85,81,97,121,85,101,2.3,60,11.3,0,-0.007438091238266165,-1.1023643947708477,0.768797094430106,-0.05582111827246894,-0.03201171269264769,4
990,Iron Treads,Paradox,Gen 9,Ground,90,112,120,72,70,106,0.9,240,296.3,1,2.1290621525758446,3.9093117262169415,-2.1025633464968414,4.696653111417275,3.332334143860745,3
991,Iron Bundle,Paradox,Gen 9,Ice,56,80,114,124,60,136,0.6,11,30.6,0,-1.268410666374093,-0.7585046099662366,0.22464711753379143,1.688377907211865,-0.38969768194198845,1
992,Iron Hands,Paradox,Gen 9,Fighting,154,140,108,50,68,50,1.8,380.7,117.5,2,3.3624584858014863,1.8827632507643695,-2.5175138067577834,-0.30898636066353014,1.4529179569201338,3
993,Iron Jugulis,Paradox,Gen 9,Dark,94,80,86,122,80,108,1.3,111,65.7,0,0.06893875341131817,-0.4464401854731417,0.15046084385444386,0.8829264726753501,1.2991768244152864,1
994,Iron Moth,Paradox,Gen 9,Fire,80,70,60,140,110,110,1.2,36,25,0,-0.8550306781826963,-1.4598184113639179,1.5652956626048151,0.5647131912715718,1.053924707098285,1
995,Iron Thorns,Paradox,Gen 9,Rock,100,134,110,70,84,72,1.6,303,118.4,1,2.1685118153196274,1.6301097182751727,-1.2528951659115082,1.258632514724689,0.6199610310385553,3
998,Baxcalibur,Regular,Gen 9,Dragon,115,145,92,75,86,87,2.1,210,47.6,0,1.7220097341519545,-0.20797274074663455,-1.2350778152299693,0.10048246418635076,-0.14390878889851197,4
1000,Gholdengo,Regular,Gen 9,Steel,87,60,95,133,91,84,1.2,30,20.8,0,-0.49697299704054054,-0.4983580305021368,1.4061909580678256,-0.2204776450136446,0.6550969510496847,4
1001,Wo-Chien,Legendary,Gen 9,Dark,85,85,100,95,135,70,1.5,74.2,33,0,0.40373300186441075,0.45244105521211264,1.8826153861719896,-0.03274372836225901,-0.10167497104634365,4
1002,Chien-Pao,Legendary,Gen 9,Dark,80,120,80,90,65,135,1.9,152.2,42.2,0,0.06694824197291661,-1.1847338005333943,-1.2460340402397405,1.3147846455450218,-0.0964455094831206,1
1003,Ting-Lu,Legendary,Gen 9,Dark,155,110,125,55,80,45,2.7,699.7,96,1,4.767485514944652,1.9003370590808282,-1.614321168543405,-0.7183577909753934,1.686574650720281,3
1004,Chi-Yu,Legendary,Gen 9,Dark,55,80,80,135,120,100,0.4,4.9,30.6,0,-1.1528568453421617,-0.5805024011360234,2.056962626784239,1.220958648079667,0.12501054278008134,4
1005,Roaring Moon,Paradox,Gen 9,Dragon,105,139,71,55,101,119,2,380,95,1,1.959566849608478,0.08441138169409124,-1.5280837736306931,1.6331383067775138,0.8539891193406819,3
1006,Iron Valiant,Paradox,Gen 9,Fairy,74,130,90,120,60,116,1.4,35,17.9,0,-0.36133467588922114,-1.4496489883033505,-0.7334281998148886,0.9291014228738975,-0.7479348917634279,1
1007,Koraidon,Legendary,Gen 9,Fighting,100,135,115,85,100,135,2.5,303,48.5,0,2.088061559295701,-0.7492330048835681,-0.5131309844989239,1.5433338168453945,-0.4767017443137411,2
1008,Miraidon,Legendary,Gen 9,Electric,100,85,100,135,115,135,3.5,240,19.6,0,1.5918457310847702,-2.0121211414886124,1.3860091616641352,0.7372084558899406,0.4367999148852628,2
1009,Walking Wake,Paradox,Gen 9,Water,99,83,91,125,83,109,3.5,280,22.9,0,1.416420320676043,-1.5502875574649617,0.3547699922809486,0.009482972964330233,0.6811083752245246,2
