dex,name,variant,display_name,sprite_png,sprite_avif,gif_url,gif_url_shiny,showdown_gif,showdown_gif_shiny,local_filename,local_gif_path
0039,Jigglypuff,NA,Jigglypuff,https://img.pokemondb.net/sprites/scarlet-violet/icon/jigglypuff.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/jigglypuff.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/jigglypuff.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/jigglypuff.gif,https://play.pokemonshowdown.com/sprites/ani/jigglypuff.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/jigglypuff.gif,jigglypuff.gif,assets/sprites/gif/jigglypuff.gif
0040,Wigglytuff,NA,Wigglytuff,https://img.pokemondb.net/sprites/scarlet-violet/icon/wigglytuff.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/wigglytuff.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/wigglytuff.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/wigglytuff.gif,https://play.pokemonshowdown.com/sprites/ani/wigglytuff.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/wigglytuff.gif,wigglytuff.gif,assets/sprites/gif/wigglytuff.gif
0041,Zubat,NA,Zubat,https://img.pokemondb.net/sprites/scarlet-violet/icon/zubat.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zubat.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zubat.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zubat.gif,https://play.pokemonshowdown.com/sprites/ani/zubat.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zubat.gif,zubat.gif,assets/sprites/gif/zubat.gif
0042,Golbat,NA,Golbat,https://img.pokemondb.net/sprites/scarlet-violet/icon/golbat.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/golbat.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/golbat.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/golbat.gif,https://play.pokemonshowdown.com/sprites/ani/golbat.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/golbat.gif,golbat.gif,assets/sprites/gif/golbat.gif
0043,Oddish,NA,Oddish,https://img.pokemondb.net/sprites/scarlet-violet/icon/oddish.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/oddish.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/oddish.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/oddish.gif,https://play.pokemonshowdown.com/sprites/ani/oddish.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/oddish.gif,oddish.gif,assets/sprites/gif/oddish.gif
0044,Gloom,NA,Gloom,https://img.pokemondb.net/sprites/scarlet-violet/icon/gloom.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gloom.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/gloom.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/gloom.gif,https://play.pokemonshowdown.com/sprites/ani/gloom.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/gloom.gif,gloom.gif,assets/sprites/gif/gloom.gif
0045,Vileplume,NA,Vileplume,https://img.pokemondb.net/sprites/scarlet-violet/icon/vileplume.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vileplume.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/vileplume.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/vileplume.gif,https://play.pokemonshowdown.com/sprites/ani/vileplume.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/vileplume.gif,vileplume.gif,assets/sprites/gif/vileplume.gif
0046,Paras,NA,Paras,https://img.pokemondb.net/sprites/scarlet-violet/icon/paras.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/paras.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/paras.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/paras.gif,https://play.pokemonshowdown.com/sprites/ani/paras.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/paras.gif,paras.gif,assets/sprites/gif/paras.gif
0047,Parasect,NA,Parasect,https://img.pokemondb.net/sprites/scarlet-violet/icon/parasect.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/parasect.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/parasect.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/parasect.gif,https://play.pokemonshowdown.com/sprites/ani/parasect.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/parasect.gif,parasect.gif,assets/sprites/gif/parasect.gif
0048,Venonat,NA,Venonat,https://img.pokemondb.net/sprites/scarlet-violet/icon/venonat.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/venonat.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/venonat.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/venonat.gif,https://play.pokemonshowdown.com/sprites/ani/venonat.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/venonat.gif,venonat.gif,assets/sprites/gif/venonat.gif
0049,Venomoth,NA,Venomoth,https://img.pokemondb.net/sprites/scarlet-violet/icon/venomoth.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/venomoth.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/venomoth.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/venomoth.gif,https://play.pokemonshowdown.com/sprites/ani/venomoth.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/venomoth.gif,venomoth.gif,assets/sprites/gif/venomoth.gif
0050,Diglett,NA,Diglett,https://img.pokemondb.net/sprites/scarlet-violet/icon/diglett.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/diglett.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/diglett.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/diglett.gif,https://play.pokemonshowdown.com/sprites/ani/diglett.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/diglett.gif,diglett.gif,assets/sprites/gif/diglett.gif
0050,Diglett,Alolan Diglett,Diglett (Alolan Diglett),https://img.pokemondb.net/sprites/scarlet-violet/icon/diglett-alolan.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/diglett-alolan.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/diglett-alolan.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/diglett-alolan.gif,https://play.pokemonshowdown.com/sprites/ani/diglett-alola.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/diglett-alola.gif,diglett-alolan-diglett.gif,assets/sprites/gif/diglett-alolan-diglett.gif
0051,Dugtrio,NA,Dugtrio,https://img.pokemondb.net/sprites/scarlet-violet/icon/dugtrio.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dugtrio.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/dugtrio.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/dugtrio.gif,https://play.pokemonshowdown.com/sprites/ani/dugtrio.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/dugtrio.gif,dugtrio.gif,assets/sprites/gif/dugtrio.gif
0051,Dugtrio,Alolan Dugtrio,Dugtrio (Alolan Dugtrio),https://img.pokemondb.net/sprites/scarlet-violet/icon/dugtrio-alolan.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dugtrio-alolan.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/dugtrio-alolan.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/dugtrio-alolan.gif,https://play.pokemonshowdown.com/sprites/ani/dugtrio-alola.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/dugtrio-alola.gif,dugtrio-alolan-dugtrio.gif,assets/sprites/gif/dugtrio-alolan-dugtrio.gif
0052,Meowth,NA,Meowth,https://img.pokemondb.net/sprites/scarlet-violet/icon/meowth.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/meowth.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/meowth.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/meowth.gif,https://play.pokemonshowdown.com/sprites/ani/meowth.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/meowth.gif,meowth.gif,assets/sprites/gif/meowth.gif
0052,Meowth,Alolan Meowth,Meowth (Alolan Meowth),https://img.pokemondb.net/sprites/scarlet-violet/icon/meowth-alolan.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/meowth-alolan.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/meowth-alolan.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/meowth-alolan.gif,https://play.pokemonshowdown.com/sprites/ani/meowth-alola.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/meowth-alola.gif,meowth-alolan-meowth.gif,assets/sprites/gif/meowth-alolan-meowth.gif
0052,Meowth,Galarian Meowth,Meowth (Galarian Meowth),https://img.pokemondb.net/sprites/scarlet-violet/icon/meowth-galarian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/meowth-galarian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/meowth-galarian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/meowth-galarian.gif,https://play.pokemonshowdown.com/sprites/ani/meowth-galar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/meowth-galar.gif,meowth-galarian-meowth.gif,assets/sprites/gif/meowth-galarian-meowth.gif
0053,Persian,NA,Persian,https://img.pokemondb.net/sprites/scarlet-violet/icon/persian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/persian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/persian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/persian.gif,https://play.pokemonshowdown.com/sprites/ani/persian.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/persian.gif,persian.gif,assets/sprites/gif/persian.gif
0053,Persian,Alolan Persian,Persian (Alolan Persian),https://img.pokemondb.net/sprites/scarlet-violet/icon/persian-alolan.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/persian-alolan.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/persian-alolan.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/persian-alolan.gif,https://play.pokemonshowdown.com/sprites/ani/persian-alola.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/persian-alola.gif,persian-alolan-persian.gif,assets/sprites/gif/persian-alolan-persian.gif
0054,Psyduck,NA,Psyduck,https://img.pokemondb.net/sprites/scarlet-violet/icon/psyduck.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/psyduck.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/psyduck.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/psyduck.gif,https://play.pokemonshowdown.com/sprites/ani/psyduck.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/psyduck.gif,psyduck.gif,assets/sprites/gif/psyduck.gif
0055,Golduck,NA,Golduck,https://img.pokemondb.net/sprites/scarlet-violet/icon/golduck.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/golduck.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/golduck.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/golduck.gif,https://play.pokemonshowdown.com/sprites/ani/golduck.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/golduck.gif,golduck.gif,assets/sprites/gif/golduck.gif
0056,Mankey,NA,Mankey,https://img.pokemondb.net/sprites/scarlet-violet/icon/mankey.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/mankey.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/mankey.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/mankey.gif,https://play.pokemonshowdown.com/sprites/ani/mankey.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/mankey.gif,mankey.gif,assets/sprites/gif/mankey.gif
0057,Primeape,NA,Primeape,https://img.pokemondb.net/sprites/scarlet-violet/icon/primeape.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/primeape.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/primeape.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/primeape.gif,https://play.pokemonshowdown.com/sprites/ani/primeape.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/primeape.gif,primeape.gif,assets/sprites/gif/primeape.gif
0058,Growlithe,NA,Growlithe,https://img.pokemondb.net/sprites/scarlet-violet/icon/growlithe.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/growlithe.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/growlithe.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/growlithe.gif,https://play.pokemonshowdown.com/sprites/ani/growlithe.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/growlithe.gif,growlithe.gif,assets/sprites/gif/growlithe.gif
0058,Growlithe,Hisuian Growlithe,Growlithe (Hisuian Growlithe),https://img.pokemondb.net/sprites/scarlet-violet/icon/growlithe-hisuian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/growlithe-hisuian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/growlithe-hisuian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/growlithe-hisuian.gif,https://play.pokemonshowdown.com/sprites/ani/growlithe-hisui.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/growlithe-hisui.gif,growlithe-hisuian-growlithe.gif,assets/sprites/gif/growlithe-hisuian-growlithe.gif
0059,Arcanine,NA,Arcanine,https://img.pokemondb.net/sprites/scarlet-violet/icon/arcanine.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arcanine.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/arcanine.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/arcanine.gif,https://play.pokemonshowdown.com/sprites/ani/arcanine.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/arcanine.gif,arcanine.gif,assets/sprites/gif/arcanine.gif
0059,Arcanine,Hisuian Arcanine,Arcanine (Hisuian Arcanine),https://img.pokemondb.net/sprites/scarlet-violet/icon/arcanine-hisuian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/arcanine-hisuian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/arcanine-hisuian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/arcanine-hisuian.gif,https://play.pokemonshowdown.com/sprites/ani/arcanine-hisui.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/arcanine-hisui.gif,arcanine-hisuian-arcanine.gif,assets/sprites/gif/arcanine-hisuian-arcanine.gif
0060,Poliwag,NA,Poliwag,https://img.pokemondb.net/sprites/scarlet-violet/icon/poliwag.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/poliwag.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/poliwag.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/poliwag.gif,https://play.pokemonshowdown.com/sprites/ani/poliwag.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/poliwag.gif,poliwag.gif,assets/sprites/gif/poliwag.gif
0061,Poliwhirl,NA,Poliwhirl,https://img.pokemondb.net/sprites/scarlet-violet/icon/poliwhirl.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/poliwhirl.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/poliwhirl.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/poliwhirl.gif,https://play.pokemonshowdown.com/sprites/ani/poliwhirl.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/poliwhirl.gif,poliwhirl.gif,assets/sprites/gif/poliwhirl.gif
0062,Poliwrath,NA,Poliwrath,https://img.pokemondb.net/sprites/scarlet-violet/icon/poliwrath.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/poliwrath.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/poliwrath.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/poliwrath.gif,https://play.pokemonshowdown.com/sprites/ani/poliwrath.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/poliwrath.gif,poliwrath.gif,assets/sprites/gif/poliwrath.gif
0063,Abra,NA,Abra,https://img.pokemondb.net/sprites/scarlet-violet/icon/abra.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/abra.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/abra.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/abra.gif,https://play.pokemonshowdown.com/sprites/ani/abra.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/abra.gif,abra.gif,assets/sprites/gif/abra.gif
0064,Kadabra,NA,Kadabra,https://img.pokemondb.net/sprites/scarlet-violet/icon/kadabra.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/kadabra.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/kadabra.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/kadabra.gif,https://play.pokemonshowdown.com/sprites/ani/kadabra.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/kadabra.gif,kadabra.gif,assets/sprites/gif/kadabra.gif
0065,Alakazam,NA,Alakazam,https://img.pokemondb.net/sprites/scarlet-violet/icon/alakazam.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/alakazam.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/alakazam.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/alakazam.gif,https://play.pokemonshowdown.com/sprites/ani/alakazam.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/alakazam.gif,alakazam.gif,assets/sprites/gif/alakazam.gif
0065,Alakazam,Mega Alakazam,Alakazam (Mega Alakazam),https://img.pokemondb.net/sprites/scarlet-violet/icon/alakazam-mega.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/alakazam-mega.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/alakazam-mega.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/alakazam-mega.gif,https://play.pokemonshowdown.com/sprites/ani/alakazam-mega.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/alakazam-mega.gif,alakazam-mega-alakazam.gif,assets/sprites/gif/alakazam-mega-alakazam.gif
0066,Machop,NA,Machop,https://img.pokemondb.net/sprites/scarlet-violet/icon/machop.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/machop.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/machop.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/machop.gif,https://play.pokemonshowdown.com/sprites/ani/machop.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/machop.gif,machop.gif,assets/sprites/gif/machop.gif
0067,Machoke,NA,Machoke,https://img.pokemondb.net/sprites/scarlet-violet/icon/machoke.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/machoke.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/machoke.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/machoke.gif,https://play.pokemonshowdown.com/sprites/ani/machoke.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/machoke.gif,machoke.gif,assets/sprites/gif/machoke.gif
0068,Machamp,NA,Machamp,https://img.pokemondb.net/sprites/scarlet-violet/icon/machamp.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/machamp.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/machamp.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/machamp.gif,https://play.pokemonshowdown.com/sprites/ani/machamp.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/machamp.gif,machamp.gif,assets/sprites/gif/machamp.gif
0069,Bellsprout,NA,Bellsprout,https://img.pokemondb.net/sprites/scarlet-violet/icon/bellsprout.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/bellsprout.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/bellsprout.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/bellsprout.gif,https://play.pokemonshowdown.com/sprites/ani/bellsprout.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/bellsprout.gif,bellsprout.gif,assets/sprites/gif/bellsprout.gif
